exam_year,exam_type,phase,institute_code,college_name,branch_code,branch_name,category,gender,opening_rank,closing_rank,location,district,college_type,affiliated_to
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,SC_II,BOYS,23602,23602,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,SC_II,GIRLS,24107,24107,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,SC_III,BOYS,11155,11155,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,SC_III,GIRLS,16570,16570,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ST,BOYS,24763,24763,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,ST,GIRLS,24763,24763,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,EWS,BOYS,5338,5338,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,EWS,GIRLS,5385,5385,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,8484,8484,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,GIRLS,10830,10830,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,BOYS,25690,25690,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,25690,25690,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_B,BOYS,14625,14625,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_B,GIRLS,14625,14625,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,21612,21612,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,GIRLS,21612,21612,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_D,BOYS,10957,10957,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_D,GIRLS,12112,12112,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_E,BOYS,17319,17319,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_E,GIRLS,33616,33616,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC_I,BOYS,52739,52739,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC_I,GIRLS,52739,52739,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC_II,BOYS,33812,33812,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC_II,GIRLS,33812,33812,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC_III,BOYS,21206,21206,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC_III,GIRLS,21206,21206,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ST,BOYS,30329,30329,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ST,GIRLS,40196,40196,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,EWS,BOYS,11457,11457,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,EWS,GIRLS,14104,14104,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,OC,BOYS,12754,12754,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,OC,GIRLS,12754,12754,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BC_A,BOYS,49518,49518,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BC_A,GIRLS,49518,49518,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BC_B,BOYS,17837,17837,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BC_B,GIRLS,21321,21321,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BC_C,BOYS,23212,23212,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BC_C,GIRLS,23212,23212,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BC_D,BOYS,21333,21333,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BC_D,GIRLS,21333,21333,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BC_E,BOYS,39807,39807,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,BC_E,GIRLS,73737,73737,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,SC_I,BOYS,70785,70785,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,SC_I,GIRLS,70785,70785,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,SC_II,BOYS,60280,60280,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,SC_II,GIRLS,60280,60280,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,SC_III,BOYS,24453,24453,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,SC_III,GIRLS,38650,38650,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,ST,BOYS,64376,64376,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,ST,GIRLS,96059,96059,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,EWS,BOYS,17335,17335,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,EWS,GIRLS,18073,18073,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,OC,BOYS,3179,3179,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,OC,GIRLS,3179,3179,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,BC_A,BOYS,9839,9839,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,BC_A,GIRLS,9839,9839,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,BC_B,BOYS,4123,4123,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,BC_B,GIRLS,4505,4505,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,BC_C,BOYS,3179,3179,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,BC_C,GIRLS,12755,12755,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,BC_D,BOYS,4615,4615,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,BC_D,GIRLS,4615,4615,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,BC_E,BOYS,8755,8755,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,BC_E,GIRLS,12109,12109,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,SC_I,BOYS,3179,3179,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,SC_I,GIRLS,41971,41971,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,SC_II,BOYS,20160,20160,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,SC_II,GIRLS,20160,20160,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,SC_III,BOYS,12135,12135,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,SC_III,GIRLS,15090,15090,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,ST,BOYS,22816,22816,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,ST,GIRLS,25370,25370,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,EWS,BOYS,3700,3700,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,INF,INFORMATION TECHNOLOGY,EWS,GIRLS,3700,3700,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,OC,BOYS,15420,15420,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,OC,GIRLS,23111,23111,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,BC_A,BOYS,53580,53580,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,BC_A,GIRLS,53580,53580,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,BC_B,BOYS,24900,24900,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,BC_B,GIRLS,33619,33619,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,BC_C,BOYS,58801,58801,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,BC_C,GIRLS,58801,58801,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,BC_D,BOYS,24720,24720,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,BC_D,GIRLS,36272,36272,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,BC_E,BOYS,42897,42897,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,BC_E,GIRLS,112520,112520,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,SC_I,BOYS,77556,77556,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,SC_I,GIRLS,77556,77556,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,SC_II,BOYS,81805,81805,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,SC_II,GIRLS,90029,90029,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,SC_III,BOYS,46200,46200,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,SC_III,GIRLS,46200,46200,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,ST,BOYS,59172,59172,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,ST,GIRLS,98305,98305,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,EWS,BOYS,22165,22165,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,MEC,MECHANICAL ENGINEERING,EWS,GIRLS,37251,37251,BACHUPALLY,MDL,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,OC,BOYS,42037,42037,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,OC,GIRLS,42037,42037,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,BC_A,BOYS,59100,59100,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,BC_A,GIRLS,117501,117501,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,BC_B,BOYS,57726,57726,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,BC_B,GIRLS,57726,57726,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,BC_C,BOYS,42037,42037,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,BC_C,GIRLS,42037,42037,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,BC_D,BOYS,69962,69962,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,BC_D,GIRLS,69962,69962,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,BC_E,BOYS,51353,51353,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,BC_E,GIRLS,51353,51353,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,SC_I,BOYS,42037,42037,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,SC_I,GIRLS,42037,42037,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,SC_II,BOYS,51733,51733,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,SC_II,GIRLS,136497,136497,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,SC_III,BOYS,42037,42037,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,SC_III,GIRLS,100711,100711,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,ST,BOYS,73416,73416,MOINABAD,RR,PVT,JNTUH
2025,TS_EAMCET,FIRST,VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIV,CIVIL ENGINEERING,ST,GIRLS,129151,129151,MOINABAD,RR,PVT,JNTUH
